城市,日期,最高温,最低温,天气,风力风向,空气质量指数
2018-03-27 周二,10°,0°,晴,东风2级
2018-03-28 周三,8°,3°,晴~小雨,东南风1级
2018-03-29 周四,11°,7°,多云,西南风1级
2018-03-30 周五,11°,10°,小雨,东南风1级
2018-03-31 周六,16°,3°,小雨~多云,西北偏西风1级
2018-04-01 周日,14°,6°,晴~多云,西南偏南风2级
2018-04-02 周一,15°,1°,多云~小雪,西风2级
2018-04-03 周二,6°,3°,中雪~多云,北风2级
2018-04-04 周三,6°,4°,中雨~小雨,东南偏东风2级
2018-04-05 周四,13°,1°,雷阵雨~晴,西南偏西风2级
2018-04-06 周五,12°,2°,雨夹雪,西南偏南风2级
2018-04-07 周六,16°,3°,雨夹雪,西南偏南风2级
2018-04-08 周日,8°,0°,多云,西北风2级
2018-04-09 周一,7°,0°,多云~晴,西北偏北风2级
2018-04-10 周二,9°,2°,晴~雨夹雪,西南风1级
2018-04-11 周三,10°,2°,多云~晴,西北偏西风2级
2018-04-12 周四,10°,6°,多云,东南偏南风1级
2018-04-13 周五,17°,13°,多云~晴,南风2级
2018-04-14 周六,27°,16°,晴,西南风2级
2018-04-15 周日,25°,5°,晴~中雨,东北偏北风2级
2018-04-16 周一,6°,3°,小雨~中雨,东北偏东风3级
2018-04-17 周二,15°,5°,中雨~多云,东南偏南风2级
2018-04-18 周三,8°,3°,小雨~晴,西风2级
2018-04-19 周四,12°,6°,多云~小雨,西风2级
2018-04-20 周五,7°,2°,小雨~晴,西北偏北风2级
2018-04-21 周六,10°,3°,晴,西北风2级
2018-04-22 周日,17°,6°,晴,西北偏西风2级
2018-04-23 周一,19°,7°,晴,西北偏西风1级
2018-04-24 周二,20°,7°,晴,东南偏东风2级
2018-04-25 周三,18°,11°,多云~中雨,东南风2级
2018-04-26 周四,15°,11°,中雨~小雨,东南偏东风1级
2018-04-27 周五,21°,11°,晴~多云,西北偏西风2级
2018-04-28 周六,13°,10°,中雨~多云,东北偏东风1级
2018-04-29 周日,20°,9°,晴~大雨,东南偏南风1级
2018-04-30 周一,15°,6°,多云,西北风2级
2018-05-01 周二,11°,8°,小雨~多云,西北偏西风2级
2018-05-02 周三,26°,17°,晴,西风2级
2018-05-03 周四,32°,20°,晴,西南偏西风2级
2018-05-04 周五,33°,21°,小雨~雷阵雨,西南风2级
2018-05-05 周六,28°,16°,晴~多云,西南偏南风1级
2018-05-06 周日,24°,14°,晴~小雨,西南偏西风1级
2018-05-07 周一,18°,12°,多云,东北偏东风2级
2018-05-08 周二,25°,12°,晴~多云,东北偏东风1级
2018-05-10 周四,25°,12°,晴,东南偏南风2级
2018-05-11 周五,19°,14°,小雨~雷阵雨,东南偏南风2级
2018-05-12 周六,23°,11°,晴~小雨,西北风2级
2018-05-13 周日,15°,10°,大雨~小雨,东北偏东风2级
2018-05-14 周一,12°,12°,中雨,东风1级
2018-05-15 周二,22°,15°,多云~小雨,西南偏南风1级
2018-05-16 周三,31°,16°,雷阵雨~大雨,西南偏南风2级
2018-05-17 周四,18°,14°,小雨~中雨,东风2级
2018-05-18 周五,22°,16°,小雨~多云,西北偏北风1级
2018-05-19 周六,18°,10°,多云~小雨,东北偏东风2级
2018-05-20 周日,15°,13°,中雨,东风2级
2018-05-21 周一,27°,16°,多云~晴,西风2级
2018-05-22 周二,26°,14°,晴~多云,西南偏西风1级
2018-05-23 周三,20°,14°,中雨~小雨,东南偏南风1级
2018-05-24 周四,27°,16°,晴,西北风1级
2018-05-25 周五,28°,17°,晴,西北风1级
2018-05-26 周六,30°,22°,晴,西南风2级
2018-05-27 周日,32°,19°,多云~大雨,西南风1级
2018-05-28 周一,17°,13°,小雨,东北偏东风3级
2018-05-29 周二,21°,16°,多云,东南偏南风1级
2018-05-30 周三,32°,19°,多云~晴,南风1级
2018-05-31 周四,26°,14°,多云~小雨,东南风2级
2018-06-01 周五,20°,17°,小雨,东南风1级
2018-06-02 周六,27°,21°,多云~小雨,东风1级
2018-06-03 周日,31°,16°,晴~小雨,东北偏北风2级
2018-06-04 周一,17°,12°,多云~中雨,东风2级
2018-06-05 周二,22°,15°,多云,东北偏北风2级
2018-06-06 周三,24°,14°,雷阵雨,西风2级
2018-06-07 周四,22°,14°,多云~晴,西北偏西风1级
2018-06-08 周五,22°,16°,多云,东南偏南风2级
2018-06-09 周六,28°,19°,多云~晴,西南偏西风2级
2018-06-10 周日,28°,18°,晴~多云,北风1级
2018-06-11 周一,21°,14°,中雨,东南风1级
2018-06-12 周二,23°,13°,晴,东风2级
2018-06-13 周三,24°,17°,晴,南风2级
2018-06-14 周四,26°,20°,小雨~大雨,西南风1级
2018-06-15 周五,29°,17°,晴,西北偏西风3级
2018-06-16 周六,24°,17°,多云~晴,北风2级
2018-06-17 周日,29°,21°,晴,西风1级
2018-06-18 周一,33°,22°,晴,西南偏南风1级
2018-06-19 周二,33°,23°,晴~大雨,西南偏南风2级
2018-06-20 周三,31°,20°,晴,西北偏北风2级
2018-06-21 周四,28°,19°,多云~中雨,东南偏南风1级
2018-06-22 周五,28°,18°,小雨~晴,东风1级
2018-06-23 周六,24°,17°,小雨~中雨,东风2级
2018-06-24 周日,19°,19°,多云~大雨,东北风2级
2018-06-25 周一,29°,19°,多云~雷阵雨,西南偏西风1级
2018-06-26 周二,27°,17°,晴,西北偏北风2级
2018-06-27 周三,26°,18°,晴~多云,东南风2级
2018-06-28 周四,23°,19°,中雨~大雨,南风2级
2018-06-29 周五,28°,22°,雷阵雨~晴,西南偏西风1级
2018-06-30 周六,32°,23°,晴,西北风2级
2018-07-01 周日,34°,25°,晴,西南风1级
2018-07-02 周一,36°,27°,晴,西南风1级
2018-07-03 周二,35°,26°,晴,东南偏南风2级
2018-07-04 周三,33°,24°,雷阵雨~大雨,东南风1级
2018-07-05 周四,30°,24°,多云,东南偏南风1级
2018-07-06 周五,32°,24°,多云~大雨,南风2级
2018-07-07 周六,27°,18°,雷阵雨~晴,西风2级
2018-07-08 周日,26°,17°,晴,东南偏东风2级
2018-07-09 周一,29°,18°,晴,东南风1级
2018-07-10 周二,31°,21°,晴,西南偏南风1级
2018-07-11 周三,34°,23°,晴~雷阵雨,西南偏南风2级
2018-07-12 周四,31°,20°,多云~晴,东北风2级
2018-07-13 周五,29°,21°,多云~晴,东南风1级
2018-07-14 周六,29°,20°,晴~多云,东南偏南风1级
2018-07-15 周日,31°,23°,晴~大雨,西南偏南风2级
2018-07-16 周一,28°,23°,雷阵雨~晴,西南风2级
2018-07-17 周二,32°,25°,晴~多云,南风1级
2018-07-18 周三,31°,20°,雷阵雨~大雨,西南偏南风1级
2018-07-19 周四,29°,18°,晴,北风2级
2018-07-20 周五,28°,19°,晴,东南偏东风1级
2018-07-21 周六,28°,19°,晴,东南偏南风1级
2018-07-22 周日,26°,19°,小雨~中雨,东南偏东风3级
2018-07-23 周一,26°,23°,大雨,东南偏南风2级
2018-07-24 周二,27°,23°,大雨,东南偏南风2级
2018-07-27 周五,31°,22°,雷阵雨~大雨,南风2级
2018-07-28 周六,30°,21°,雷阵雨~中雨,南风2级
2018-07-29 周日,29°,20°,多云~晴,西南偏南风1级
2018-07-30 周一,28°,20°,晴,西风1级
2018-07-31 周二,26°,20°,小雨,东南风1级
2018-08-01 周三,28°,23°,晴~小雨,东南风2级
2018-08-02 周四,29°,24°,雷阵雨~小雨,南风2级
2018-08-03 周五,30°,24°,小雨~大雨,西南风1级
2018-08-04 周六,29°,22°,大雨,西南偏南风1级
2018-08-05 周日,29°,23°,小雨~晴,西南风1级
2018-08-06 周一,33°,24°,晴,西南偏西风1级
2018-08-07 周二,33°,24°,晴,西南风1级
2018-08-08 周三,32°,23°,雷阵雨,西南偏南风2级
2018-08-09 周四,32°,23°,多云~雷阵雨,西南偏南风1级
2018-08-10 周五,32°,22°,多云~晴,西北风2级
2018-08-11 周六,30°,22°,小雨~大雨,西南风1级
2018-08-12 周日,24°,22°,大雨,东南风1级
2018-08-13 周一,29°,21°,多云~小雨,东北风2级
2018-08-14 周二,23°,22°,大雨~小雨,东北偏东风2级
2018-08-15 周三,28°,21°,雷阵雨,西南风2级
2018-08-16 周四,30°,24°,晴,西北偏西风2级
2018-08-17 周五,31°,25°,晴,西北偏西风1级
2018-08-18 周六,31°,23°,雷阵雨,南风1级
2018-08-19 周日,29°,21°,雷阵雨~大雨,西风2级
2018-08-20 周一,22°,18°,中雨~多云,东北风2级
2018-08-21 周二,23°,19°,多云,东北偏东风2级
2018-08-22 周三,26°,22°,多云~大雨,东南偏东风1级
2018-08-23 周四,28°,18°,多云~小雨,西风2级
2018-08-24 周五,25°,18°,晴,西北风2级
2018-08-25 周六,28°,19°,晴,西南风1级
2018-08-26 周日,27°,19°,晴,南风1级
2018-08-27 周一,28°,23°,多云,西南偏南风1级
2018-08-28 周二,31°,24°,多云,西南风1级
2018-08-29 周三,34°,27°,晴,西南风2级
2018-08-30 周四,33°,27°,晴,西南风2级
2018-08-31 周五,32°,22°,晴~多云,西北偏北风2级
2018-09-01 周六,24°,19°,小雨,东南偏东风2级
2018-09-02 周日,26°,21°,多云,东南偏东风1级
2018-09-03 周一,27°,22°,小雨~多云,东南偏南风1级
2018-09-04 周二,32°,26°,晴,西南偏南风1级
2018-09-05 周三,33°,25°,晴,西北偏北风1级
2018-09-06 周四,32°,24°,小雨~晴,东南偏南风1级
2018-09-07 周五,34°,23°,雷阵雨,西南偏南风2级
2018-09-08 周六,24°,18°,多云,东北风3级
2018-09-09 周日,21°,15°,中雨,东北偏北风3级
2018-09-10 周一,16°,13°,中雨,东北风2级
2018-09-11 周二,17°,17°,中雨~小雨,东南偏东风2级
2018-09-12 周三,23°,21°,大雨~小雨,东南风1级
2018-09-13 周四,25°,21°,大雨~中雨,东风1级
2018-09-14 周五,24°,20°,阴~多云,东北风3级
2018-09-15 周六,24°,19°,阴~多云,东风3级
2018-09-16 周日,27°,19°,多云~晴,东南风2级
2018-09-17 周一,29°,20°,晴~多云,东南风2级
2018-09-18 周二,26°,23°,雷阵雨~大雨,东南偏南风2级
2018-09-19 周三,26°,20°,大雨~晴,西风1级
2018-09-20 周四,27°,17°,多云,东北偏北风2级
2018-09-21 周五,22°,17°,多云,东北偏东风1级
2018-09-22 周六,22°,19°,多云~小雨,南风2级
2018-09-23 周日,23°,15°,晴~多云,北风2级
2018-09-24 周一,19°,15°,阴~多云,东北风2级
2018-09-25 周二,21°,14°,多云~小雨,东北偏东风3级
2018-09-27 周四,28°,16°,小雨~大雨,西南偏南风1级
2018-09-28 周五,22°,15°,小雨~中雨,东北风2级
2018-09-29 周六,17°,13°,小雨~晴,北风2级
2018-09-30 周日,22°,13°,晴,西北风1级
2018-10-01 周一,21°,16°,晴,东南风1级
2018-10-02 周二,24°,18°,多云,西南偏南风1级
2018-10-03 周三,25°,18°,多云~大雨,南风1级
2018-10-04 周四,23°,17°,晴~多云,西北偏北风2级
2018-10-05 周五,24°,15°,小雨~多云,西南偏南风1级
2018-10-06 周六,21°,14°,多云,东北风2级
2018-10-07 周日,19°,18°,阴~中雨,东南偏南风1级
2018-10-08 周一,26°,19°,多云~小雨,西南偏西风1级
2018-10-09 周二,19°,17°,阴~中雨,东风2级
2018-10-10 周三,25°,21°,多云,西南偏南风1级
2018-10-11 周四,27°,22°,多云,西南偏南风2级
2018-10-12 周五,25°,15°,中雨,西南偏南风1级
2018-10-13 周六,16°,8°,小雨,西北风2级
2018-10-14 周日,13°,7°,小雨~晴,西北偏西风3级
2018-10-15 周一,14°,12°,多云,西南偏西风2级
2018-10-16 周二,19°,9°,小雨,西南偏南风3级
2018-10-17 周三,13°,8°,晴,西北偏西风3级
2018-10-18 周四,16°,4°,多云~晴,西风4级
2018-10-19 周五,10°,4°,晴,西北风4级
2018-10-20 周六,16°,12°,晴~小雨,西南风3级
2018-10-21 周日,17°,7°,多云~小雨,西南偏西风3级
2018-10-22 周一,9°,3°,多云~晴,西北风5级
2018-10-23 周二,10°,8°,多云,西南偏西风3级
2018-10-24 周三,17°,7°,小雨~晴,西南风3级
2018-10-25 周四,12°,4°,晴,西北风4级
2018-10-26 周五,11°,3°,晴,西北风3级
2018-10-27 周六,10°,7°,多云~中雨,东南偏东风2级
2018-10-28 周日,11°,8°,中雨~小雨,东风5级
2018-10-29 周一,11°,8°,阴~中雨,西南偏西风3级
2018-10-30 周二,13°,6°,小雨~晴,西北偏西风4级
2018-10-31 周三,13°,7°,晴,西北风3级
2018-11-01 周四,18°,13°,晴~多云,南风3级
2018-11-02 周五,21°,18°,多云~小雨,西南偏南风2级
2018-11-03 周六,22°,13°,小雨~中雨,西南偏南风3级
2018-11-04 周日,16°,5°,小雨~晴,西风4级
2018-11-05 周一,13°,8°,晴~多云,东北偏东风2级
2018-11-06 周二,12°,10°,中雨~阴,东南风3级
2018-11-07 周三,16°,11°,中雨~晴,南风2级
2018-11-08 周四,17°,7°,晴,西南偏西风3级
2018-11-09 周五,13°,6°,晴,西北风2级
2018-11-10 周六,11°,7°,小雨~中雨,东风3级
2018-11-11 周日,8°,1°,晴,西风4级
2018-11-12 周一,8°,1°,晴,西北偏西风3级
2018-11-13 周二,9°,7°,多云~中雨,西南偏南风2级
2018-11-14 周三,10°,1°,小雨~多云,西北偏北风3级
2018-11-15 周四,4°,-2°,多云,西北偏西风4级
2018-11-16 周五,2°,-2°,中雪~雨夹雪,东北偏东风3级
2018-11-17 周六,7°,2°,小雨~晴,西北偏西风4级
2018-11-18 周日,8°,2°,多云~晴,西风3级
2018-11-19 周一,7°,6°,多云~阴,东风2级
2018-11-20 周二,8°,1°,小雨~晴,西北风2级
2018-11-21 周三,9°,1°,晴,西北风3级
2018-11-22 周四,7°,-7°,多云~晴,西北风4级
2018-11-23 周五,-3°,-6°,晴,西北风3级
2018-11-24 周六,5°,-3°,多云~阴,西南风2级
2018-11-25 周日,10°,5°,中雨~晴,东北风3级
2018-11-26 周一,12°,6°,多云~小雨,西北风2级
2018-11-27 周二,12°,5°,小雨~晴,西南风4级
2018-11-28 周三,7°,4°,多云,西北风4级
2018-11-29 周四,6°,4°,多云~晴,西北风4级
2018-11-30 周五,7°,2°,晴~阴,西北风3级
2018-12-01 周六,6°,2°,多云,西北风2级
2018-12-02 周日,11°,5°,小雨,东南风3级
2018-12-03 周一,12°,10°,小雨~多云,西南风3级
2018-12-04 周二,12°,2°,晴,西北风4级
2018-12-05 周三,4°,0°,晴~多云,西北风3级
2018-12-06 周四,2°,0°,多云,西北风2级
2018-12-07 周五,4°,1°,多云~晴,西南风3级
2018-12-08 周六,3°,-1°,晴~多云,西北风3级
2018-12-09 周日,1°,0°,阴,西北风2级
2018-12-10 周一,1°,0°,阴~晴,西北风2级
2018-12-11 周二,3°,0°,晴,东北风2级
2018-12-12 周三,3°,0°,晴,西北风2级
2018-12-13 周四,5°,2°,阴~小雨,东北风2级
2018-12-14 周五,8°,3°,多云~阴,东南风3级
2018-12-15 周六,9°,7°,小雨~阴,东南风2级
2018-12-16 周日,9°,4°,小雨,东北风4级
2018-12-17 周一,5°,3°,中雨~多云,东北风4级
2018-12-18 周二,7°,0°,多云~晴,西北风4级
2018-12-19 周三,1°,0°,晴~多云,西北风3级
2018-12-20 周四,4°,1°,多云~阴,西南风2级
2018-12-21 周五,16°,5°,中雨,东南风4级
2018-12-22 周六,13°,7°,小雨~多云,西南风3级
2018-12-23 周日,7°,1°,晴,西北风4级
2018-12-24 周一,6°,3°,小雨~阴,西南风2级
2018-12-25 周二,6°,1°,多云~晴,西北风3级
2018-12-26 周三,5°,0°,多云~晴,西北风3级
2018-12-27 周四,5°,1°,晴~多云,西北风2级
2018-12-28 周五,9°,3°,小雨,东南风3级
2018-12-29 周六,13°,8°,小雨~晴,西南风3级
2018-12-30 周日,9°,2°,多云,西北风3级
2018-12-31 周一,5°,2°,多云,西南风2级
2019-01-01 周二,16°,5°,中雨~多云,西南风4级
2019-01-02 周三,13°,0°,多云~阴,西北风3级
2019-01-03 周四,7°,2°,小雨~多云,东南风2级
2019-01-04 周五,7°,2°,晴~阴,西北风3级
2019-01-05 周六,7°,4°,小雨,西南风3级
2019-01-06 周日,7°,4°,小雨~多云,西北风3级
2019-01-07 周一,8°,-1°,晴~多云,西北风4级
2019-01-08 周二,5°,-1°,小雪~小雨,东南风2级
2019-01-09 周三,7°,4°,小雨~晴,西南风3级
2019-01-10 周四,6°,0°,多云,西北风4级
2019-01-11 周五,2°,-4°,晴,西北风4级
2019-01-12 周六,-1°,-4°,多云~阴,西北风3级
2019-01-13 周日,0°,-2°,阴,西北风2级
2019-01-14 周一,0°,-2°,阴~晴,东北风3级
2019-01-15 周二,0°,-2°,晴~多云,西北风2级
2019-01-16 周三,1°,0°,晴~多云,西南风2级
2019-01-17 周四,4°,-3°,晴~阴,西北风3级
2019-01-18 周五,2°,-1°,阴~小雪,东南风2级
2019-01-19 周六,3°,0°,阴,西北风2级
2019-01-20 周日,12°,2°,中雨,东南风4级
2019-01-21 周一,6°,-11°,晴~多云,西北风5级
2019-01-22 周二,-6°,-12°,晴,西北风4级
2019-01-23 周三,1°,-6°,多云~阴,西南风3级
2019-01-24 周四,12°,2°,小雨,西南风4级
2019-01-25 周五,13°,0°,小雪~多云,西南风4级
2019-01-26 周六,2°,-4°,晴~多云,西北风3级
2019-01-27 周日,4°,-1°,多云,东南风2级
2019-01-28 周一,7°,-2°,阴~多云,西南风3级
2019-01-29 周二,2°,-2°,多云~小雪,东北风2级
2019-01-30 周三,3°,-5°,小雪~多云,西南风3级
2019-01-31 周四,0°,-14°,晴,西风4级
2019-02-01 周五,-8°,-12°,晴~多云,西北风3级
2019-02-02 周六,-4°,-8°,多云,西北风2级
2019-02-03 周日,2°,-3°,多云,西南风3级
2019-02-04 周一,5°,1°,晴,西南风2级
2019-02-05 周二,10°,3°,多云,西南风2级
2019-02-06 周三,13°,0°,多云~阴,西北风2级
2019-02-07 周四,6°,4°,小雨~阴,东北风3级
2019-02-08 周五,12°,5°,小雨,东南风3级
2019-02-09 周六,12°,-3°,晴,西北风4级
2019-02-10 周日,0°,-2°,晴~多云,西北风3级
2019-02-11 周一,1°,-1°,阴,西南风2级
2019-02-12 周二,3°,-2°,阴~小雪,东北风3级
2019-02-13 周三,3°,-2°,中雪~中雨,东北风4级
2019-02-14 周四,4°,0°,晴~多云,西南风4级
2019-02-15 周五,7°,2°,阴~小雨,西南风3级
2019-02-16 周六,12°,0°,阴,西南风3级
2019-02-17 周日,5°,-1°,晴~多云,西北风3级
2019-02-18 周一,4°,0°,小雪~小雨,东南风2级
2019-02-19 周二,6°,-3°,多云~晴,西北风4级
2019-02-20 周三,1°,-1°,阴~小雪,西北风2级
2019-02-21 周四,3°,-1°,小雪~多云,东南风3级
2019-02-22 周五,9°,0°,多云~阴,西北风3级
2019-02-23 周六,6°,0°,阴,西北风2级
2019-02-24 周日,8°,3°,小雨,东南风3级
2019-02-25 周一,9°,0°,多云,西南风5级
2019-02-26 周二,4°,-2°,晴~多云,西北风5级
2019-02-27 周三,1°,-4°,多云~阴,西北风3级
2019-02-28 周四,0°,-3°,小雪~多云,东南风3级
2019-03-01 周五,2°,-1°,多云~小雪,东北风2级
2019-03-02 周六,2°,0°,小雪,东北风3级
2019-03-03 周日,3°,0°,多云,西北风2级
2019-03-04 周一,5°,0°,中雪,东北风3级
2019-03-05 周二,1°,-5°,多云~晴,西北风3级
2019-03-06 周三,-1°,-6°,晴~多云,西北风3级
2019-03-07 周四,-3°,-7°,多云,西北风3级
2019-03-08 周五,0°,-4°,阴,西北风2级
2019-03-09 周六,2°,0°,多云~晴,西南风2级
2019-03-10 周日,5°,2°,小雪~小雨,东南风3级
2019-03-11 周一,6°,2°,阴~晴,西北风3级
2019-03-12 周二,10°,0°,晴,西北风4级
2019-03-13 周三,6°,0°,晴~多云,西北风3级
2019-03-14 周四,8°,4°,阴,东南风2级
2019-03-15 周五,13°,9°,阴~小雨,西南风3级
2019-03-16 周六,16°,6°,小雨~多云,西南风3级
2019-03-17 周日,9°,0°,多云~晴,西北风4级
2019-03-18 周一,7°,0°,晴,西北风2级
2019-03-19 周二,7°,1°,多云~晴,西北风2级
2019-03-20 周三,8°,3°,多云,西南风2级
2019-03-21 周四,10°,6°,阴~小雨,东南风3级
2019-03-22 周五,9°,6°,小雨,东北风4级
2019-03-23 周六,9°,1°,多云,西北风5级
2019-03-24 周日,8°,2°,晴~多云,西北风4级
2019-03-25 周一,14°,7°,阴,西南风3级
2019-03-26 周二,11°,0°,小雨~晴,东北风3级
2019-03-27 周三,8°,0°,晴,东北风3级
2019-03-28 周四,7°,2°,晴~多云,东南风2级
2019-03-29 周五,11°,7°,阴~小雨,西南风3级
2019-03-30 周六,14°,9°,阴~多云,西南风2级
2019-03-31 周日,18°,12°,阴~小雨,西南风4级
2019-04-01 周一,13°,2°,晴,西北风4级
2019-04-02 周二,8°,3°,晴~阴,西北风3级
2019-04-03 周三,10°,5°,小雨~晴,东南风3级
2019-04-04 周四,17°,6°,多云,西北风4级
2019-04-05 周五,14°,4°,多云~小雨,西北风3级
2019-04-06 周六,13°,4°,小雨~多云,东南风2级
2019-04-07 周日,18°,8°,晴~多云,西北风2级
2019-04-08 周一,16°,10°,小雨,东南风3级
2019-04-09 周二,23°,13°,阴~小雨,西南风2级
2019-04-10 周三,12°,8°,多云~晴,西北风3级
2019-04-11 周四,15°,5°,多云,西北风3级
2019-04-12 周五,12°,7°,多云~阴,东南风3级
2019-04-13 周六,18°,12°,中雨,西南风4级
2019-04-14 周日,23°,14°,阴,西南风2级
2019-04-15 周一,20°,17°,小雨,西南风4级
2019-04-16 周二,17°,6°,晴,西北风5级
2019-04-17 周三,18°,8°,小雨~晴,西北风3级
2019-04-18 周四,16°,10°,阴~小雨,东南风3级
2019-04-19 周五,18°,12°,阴,西南风4级
2019-04-20 周六,23°,17°,中雨,西南风5级
2019-04-21 周日,18°,13°,阴,东南风3级
2019-04-22 周一,18°,12°,晴~多云,东南风3级
2019-04-23 周二,19°,12°,小雨~晴,西北风3级
2019-04-24 周三,24°,13°,小雨~晴,西南风3级
2019-04-25 周四,19°,11°,多云~阴,西北风3级
2019-04-26 周五,18°,13°,小雨,东南风3级
2019-04-27 周六,17°,10°,小雨~多云,西南风4级
2019-04-28 周日,14°,8°,多云~小雨,西北风3级
2019-04-29 周一,12°,6°,晴~多云,东北风3级
2019-04-30 周二,15°,9°,小雨,东南风3级
2019-05-01 周三,19°,11°,阴~小雨,东北风2级
2019-05-02 周四,21°,12°,小雨~阴,东南风2级
2019-05-03 周五,23°,10°,阴,东南风3级
2019-05-04 周六,17°,12°,小雨,东南风2级
2019-05-05 周日,22°,13°,小雨,东北风2级
2019-05-06 周一,18°,10°,中雨~多云,东北风3级
2019-05-07 周二,21°,12°,晴,东南风2级
2019-05-08 周三,21°,13°,小雨~多云,东北风3级
2019-05-09 周四,22°,12°,多云~阴,东南风3级
2019-05-10 周五,19°,13°,阴~小雨,东南风4级
2019-05-11 周六,23°,12°,小雨~阴,西南风3级
2019-05-12 周日,23°,10°,小雨,东北风3级
2019-05-13 周一,12°,7°,小雨,东北风4级
2019-05-14 周二,11°,7°,中雨~阴,东北风2级
2019-05-15 周三,15°,8°,小雨~多云,西北风3级
2019-05-16 周四,20°,13°,阴~多云,西北风2级
2019-05-17 周五,23°,15°,晴~小雨,西南风2级
2019-05-18 周六,26°,13°,小雨~多云,西北风3级
2019-05-19 周日,25°,16°,多云,西南风3级
2019-05-20 周一,25°,21°,小雨,西南风4级
2019-05-21 周二,31°,13°,多云,西北风4级
2019-05-22 周三,23°,14°,多云,西北风3级
2019-05-23 周四,25°,17°,多云~小雨,西南风3级
2019-05-24 周五,25°,18°,小雨~晴,西南风4级
2019-05-25 周六,24°,14°,晴,西北风3级
2019-05-26 周日,26°,17°,小雨~多云,西南风3级
2019-05-27 周一,32°,19°,多云,西北风3级
2019-05-28 周二,29°,18°,阴~小雨,东北风2级
2019-05-29 周三,24°,19°,小雨,西南风3级
2019-05-30 周四,25°,18°,小雨~阴,西南风2级
2019-05-31 周五,25°,19°,小雨~晴,西南风3级
2019-06-01 周六,29°,18°,多云~阴,西北风2级
2019-06-02 周日,27°,19°,小雨,东南风2级
2019-06-03 周一,29°,15°,多云~晴,西北风3级
2019-06-04 周二,23°,13°,晴,西北风3级
2019-06-05 周三,26°,18°,多云~小雨,西南风3级
2019-06-06 周四,29°,21°,小雨,西南风4级
2019-06-07 周五,28°,20°,阴,东北风2级
2019-06-08 周六,26°,19°,阴,东北风2级
2019-06-09 周日,27°,17°,多云~阴,东南风3级
2019-06-10 周一,25°,18°,多云~小雨,东南风3级
2019-06-11 周二,22°,18°,中雨,东南风3级
2019-06-12 周三,26°,17°,多云~阴,西北风3级
2019-06-13 周四,24°,17°,阴~小雨,东南风3级
2019-06-14 周五,19°,15°,多云,西南风3级
2019-06-15 周六,24°,17°,晴~多云,西南风3级
2019-06-16 周日,27°,21°,阴~小雨,西南风4级
2019-06-17 周一,28°,20°,小雨~阴,西南风3级
2019-06-18 周二,25°,20°,小雨,东南风2级
2019-06-19 周三,24°,19°,小雨,东南风2级
2019-06-20 周四,25°,20°,小雨,东南风3级
2019-06-21 周五,27°,20°,小雨~多云,西南风3级
